app/styles/reset.css	1	2248	KEEP	why reset kept; cascade top; measured 8356 bytes
app/styles/reset.css	45	132	CUT	tutorial restating box-sizing reset
app/styles/reset.css	61	283	CUT	tutorial restating html defaults
app/styles/reset.css	77	161	CUT	tutorial restating hr Firefox fixes
app/styles/reset.css	88	66	CUT	restates text-decoration correction
app/styles/reset.css	94	59	CUT	restates heading size and weight reset
app/styles/reset.css	105	68	CUT	restates link opt-in styling
app/styles/reset.css	112	53	CUT	restates b/strong font-weight
app/styles/reset.css	118	88	CUT	restates code mono stack
app/styles/reset.css	130	48	CUT	restates small font-size
app/styles/reset.css	135	77	CUT	restates sub/sup line-height
app/styles/reset.css	152	193	CUT	tutorial restating table resets
app/styles/reset.css	163	68	CUT	restates Firefox focus style
app/styles/reset.css	168	63	CUT	restates summary vertical-align
app/styles/reset.css	173	51	CUT	restates summary display
app/styles/reset.css	178	37	CUT	restates unstyled lists
app/styles/reset.css	185	138	CUT	restates replaced-element display
app/styles/reset.css	201	79	CUT	restates img/video max-width
app/styles/reset.css	208	204	CUT	tutorial restating form-control inherit
app/styles/reset.css	230	34	CUT	restates optgroup font-weight
app/styles/reset.css	235	26	CUT	restates file-selector indent
app/styles/reset.css	240	33	CUT	restates button letter-spacing
app/styles/reset.css	245	55	CUT	restates placeholder opacity
app/styles/reset.css	250	173	KEEP	why color-mix placeholder; crash-avoidance
app/styles/reset.css	261	57	CUT	restates textarea resize
app/styles/reset.css	266	61	CUT	restates search inner padding
app/styles/reset.css	271	158	CUT	restates date-input iOS height
app/styles/reset.css	280	77	CUT	restates date-input macOS height
app/styles/reset.css	285	69	CUT	restates date-input padding
app/styles/reset.css	302	71	CUT	restates datalist dropdown marker
app/styles/reset.css	307	55	CUT	restates Firefox :invalid
app/styles/reset.css	312	69	CUT	restates iOS border-radius
app/styles/reset.css	319	76	CUT	restates Safari spinner cursor
app/styles/reset.css	325	558	KEEP	[hidden] must beat class; load-bearing specificity
app/styles/reset.css	340	926	KEEP	sr-only matches shipped border:0; measured computed-style
app/app.css	3	3439	KEEP	self-host cache: hashed /assets/* immutable
app/app.css	63	2040	KEEP	font-display optional; CLS 0.0674 on /blog
app/app.css	112	1071	KEEP	italic costs 79716 bytes; do not preload
app/app.css	143	3168	KEEP	Inter fallback size-adjust table; measured 2026-08-26
app/app.css	213	1735	KEEP	serif headings 32px and up only; namespaced family
app/app.css	255	3209	KEEP	Georgia fallback table; measured 2026-09-13 CLS
app/app.css	324	844	KEEP	@theme dropped silently; measured Times New Roman
app/app.css	340	2290	KEEP	named z-index scale; never raw values
app/app.css	398	942	KEEP	overlay not --z-dropdown; dropdown sits below bar
app/app.css	419	285	KEEP	Inter Fallback is metric-matched Arial
app/app.css	425	231	KEEP	mono stack is one token to prevent drift
app/app.css	429	346	KEEP	serif never on control, chip, logo, header, admin
app/app.css	437	335	KEEP	elevation shadow not in colour blocks
app/app.css	445	2269	KEEP	no font shorthand; five properties; weight twice
app/app.css	488	211	KEEP	body weight 420 not 400 on limestone
app/app.css	497	64	CUT	restates small-level role
app/app.css	504	267	KEEP	weight 600 not 560
app/app.css	515	321	KEEP	no leading token on nav level
app/app.css	526	122	CUT	restates subhead role
app/app.css	534	210	KEEP	serif floor 2rem fixed, never fluid
app/app.css	543	103	KEEP	h1 lands 2rem at 375 so serif stays above floor
app/app.css	551	70	CUT	restates display sizes
app/app.css	558	300	KEEP	tracking is not one of the five
app/app.css	566	928	CUT	history of deleted strong-nav variation string
app/app.css	583	144	KEEP	aliases are not levels
app/app.css	593	392	KEEP	only serif opsz steps at 48rem
app/app.css	606	982	KEEP	lengths stay out of colour blocks
app/app.css	624	131	CUT	restates spacing scale
app/app.css	636	143	KEEP	the track is the measure
app/app.css	640	400	KEEP	44px is AAA 2.5.5 not AA 24px floor
app/app.css	654	119	CUT	restates gutters
app/app.css	671	489	KEEP	motion named by job; no overshoot
app/app.css	682	255	KEEP	hover about 90ms hides one-frame stutter
app/app.css	687	155	KEEP	notice duration 120-200ms
app/app.css	690	360	KEEP	--motion-panel is not scroll reveal
app/app.css	697	115	CUT	restates document duration
app/app.css	706	1554	KEEP	theme resolution; both blocks declare same names
app/app.css	740	45	CUT	restates neutrals
app/app.css	746	160	KEEP	heading token exists in light for unconditional role
app/app.css	750	802	KEEP	disabled below floor; measured 2.46:1 on limestone
app/app.css	767	62	KEEP	brand never signals a state
app/app.css	778	883	KEEP	chrome pairs measured on #4f2d7f
app/app.css	798	1077	KEEP	tile scrim opaque; alpha 0.60/0.50 floor
app/app.css	819	22	CUT	restates danger
app/app.css	828	28	CUT	restates warning
app/app.css	836	20	CUT	restates success
app/app.css	844	217	KEEP	accent never signals a state
app/app.css	849	996	KEEP	trash is reversible; not the danger family
app/app.css	869	45	CUT	restates mark token
app/app.css	872	268	KEEP	charts keyed by hue not ladder position
app/app.css	883	200	CUT	phase narration; unused redesign tokens
app/app.css	886	50	CUT	restates paper
app/app.css	888	58	CUT	restates raised
app/app.css	890	42	KEEP	dust never sets type
app/app.css	892	71	KEEP	hint is not --text-secondary
app/app.css	895	94	KEEP	--line never text nor functional boundary
app/app.css	897	75	KEEP	dust 1.57:1 cannot identify a control
app/app.css	899	51	KEEP	press is never --visited
app/app.css	901	50	KEEP	--mark-search legal on /search over paper only
app/app.css	904	56	KEEP	--text-danger is error text
app/app.css	918	162	KEEP	figure palette never carries semantic colour
app/app.css	921	43	KEEP	figures sit on paper never raised
app/app.css	929	56	CUT	restates leaf mapping
app/app.css	935	46	CUT	restates oxide dark primitive
app/app.css	938	34	CUT	restates oxide light primitive
app/app.css	947	285	KEEP	series slots are the interface not hue names
app/app.css	951	39	CUT	restates s1 mapping
app/app.css	953	35	CUT	restates s2 mapping
app/app.css	955	37	CUT	restates s3 mapping
app/app.css	957	35	CUT	restates s4 mapping
app/app.css	959	39	CUT	restates s5 mapping
app/app.css	962	520	KEEP	lamp catch hue is backdrop not theme
app/app.css	970	39	CUT	restates lamp mapping
app/app.css	974	144	KEEP	system theme is attribute absence; zero-JS path
app/app.css	980	66	KEEP	dark neutrals never blue-black
app/app.css	985	154	KEEP	body 13.1:1 split reduces halation
app/app.css	1005	426	KEEP	dark chrome pairs; focus not --focus-ring-on-brand
app/app.css	1017	1111	CUT	duplicate of tile-scrim KEEP
app/app.css	1062	213	KEEP	rust mirrors light ratios 7.59/6.80/5.94
app/app.css	1077	204	CUT	duplicate unused-token narration
app/app.css	1080	50	CUT	duplicate paper restatement
app/app.css	1082	58	CUT	duplicate raised restatement
app/app.css	1084	42	CUT	duplicate of dust-never-type KEEP
app/app.css	1086	71	CUT	duplicate of not --text-secondary KEEP
app/app.css	1089	94	CUT	duplicate of --line prohibition KEEP
app/app.css	1091	75	CUT	duplicate of dust 1.57:1 KEEP
app/app.css	1093	51	CUT	duplicate of press never --visited KEEP
app/app.css	1095	50	CUT	duplicate of --mark-search KEEP
app/app.css	1098	56	CUT	duplicate of --text-danger KEEP
app/app.css	1112	166	CUT	duplicate of figure-palette KEEP
app/app.css	1115	43	CUT	duplicate of figures-on-paper KEEP
app/app.css	1123	56	CUT	duplicate leaf mapping
app/app.css	1129	46	CUT	duplicate oxide dark
app/app.css	1132	34	CUT	duplicate oxide light
app/app.css	1141	291	CUT	duplicate of series-slots KEEP
app/app.css	1145	39	CUT	duplicate s1 mapping
app/app.css	1147	35	CUT	duplicate s2 mapping
app/app.css	1149	37	CUT	duplicate s3 mapping
app/app.css	1151	35	CUT	duplicate s4 mapping
app/app.css	1153	39	CUT	duplicate s5 mapping
app/app.css	1156	534	CUT	duplicate of lamp-catch KEEP
app/app.css	1164	39	CUT	duplicate lamp mapping
app/app.css	1169	278	KEEP	dark explicit written twice so check:contrast sees hex
app/app.css	1190	142	KEEP	dark brand-active reuses hover; no invented value
app/app.css	1200	125	CUT	restates chrome copy
app/app.css	1208	1077	CUT	duplicate of tile-scrim KEEP
app/app.css	1253	189	KEEP	both dark blocks required; check:contrast measures three
app/app.css	1268	200	CUT	duplicate unused-token narration
app/app.css	1271	50	CUT	duplicate paper restatement
app/app.css	1273	58	CUT	duplicate raised restatement
app/app.css	1275	42	CUT	duplicate of dust-never-type KEEP
app/app.css	1277	71	CUT	duplicate of not --text-secondary KEEP
app/app.css	1280	94	CUT	duplicate of --line prohibition KEEP
app/app.css	1282	75	CUT	duplicate of dust 1.57:1 KEEP
app/app.css	1284	51	CUT	duplicate of press never --visited KEEP
app/app.css	1286	50	CUT	duplicate of --mark-search KEEP
app/app.css	1289	56	CUT	duplicate of --text-danger KEEP
app/app.css	1303	162	CUT	duplicate of figure-palette KEEP
app/app.css	1306	43	CUT	duplicate of figures-on-paper KEEP
app/app.css	1314	56	CUT	duplicate leaf mapping
app/app.css	1320	46	CUT	duplicate oxide dark
app/app.css	1323	34	CUT	duplicate oxide light
app/app.css	1332	285	CUT	duplicate of series-slots KEEP
app/app.css	1336	39	CUT	duplicate s1 mapping
app/app.css	1338	35	CUT	duplicate s2 mapping
app/app.css	1340	37	CUT	duplicate s3 mapping
app/app.css	1342	35	CUT	duplicate s4 mapping
app/app.css	1344	39	CUT	duplicate s5 mapping
app/app.css	1347	520	CUT	duplicate of lamp-catch KEEP
app/app.css	1355	39	CUT	duplicate lamp mapping
app/app.css	1359	1535	KEEP	@property --surface-catch interpolates; block after palette
app/app.css	1392	192	KEEP	light catch near leading edge
app/app.css	1402	326	KEEP	dark catch further in
app/app.css	1419	260	KEEP	at zero the gradient still renders as backdrop
app/app.css	1431	597	KEEP	contrast tier only two tokens; literal hexes
app/app.css	1462	644	KEEP	forced-colors yields entirely to system colours
app/app.css	1475	734	KEEP	box-shadow hairlines restored as borders in forced-colors
app/app.css	1495	44	CUT	restates fill-shape catch-all
app/app.css	1506	287	KEEP	admin chip needs forced outline
app/app.css	1515	222	KEEP	status dots need forced border
app/app.css	1522	127	KEEP	palette selection restated as edge
app/app.css	1528	304	KEEP	cockpit ladder gone; restate hover as edge
app/app.css	1537	463	KEEP	pills differ by border-style not only hue
app/app.css	1555	142	KEEP	alert edge remains when tint gone
app/app.css	1561	139	KEEP	panel and menu shapes restated as edge
app/app.css	1579	760	KEEP	--site-inset on body once; length not in colour block
app/app.css	1603	849	POINTER	conventions.md The styling idiom: links underlined
app/app.css	1619	294	KEEP	heading colour element-level so component rules outrank
app/app.css	1646	83	CUT	restates public hero
app/app.css	1676	230	KEEP	affiliation quieter than role
app/app.css	1685	936	KEEP	home styles stay in app.css; rule 4 critical path
app/app.css	1709	199	KEEP	no min-height 100dvh
app/app.css	1729	265	KEEP	auto-fit floor; no breakpoint
app/app.css	1746	257	KEEP	whole tile is the link except detail line
app/app.css	1788	31	CUT	phase header Auth gate
app/app.css	1846	959	KEEP	focus is outline never box-shadow
app/app.css	1871	629	KEEP	mark fill is --brand; one declaration is dark variant
app/app.css	1885	694	KEEP	import order is the cascade
app/app.css	1899	2728	KEEP	JS imports after tokens; late @import invalid
app/styles/public-chrome.css	1	449	CUT	duplicate cascade-split boilerplate
app/styles/public-chrome.css	11	891	KEEP	seam --border-strong; dark chrome-to-canvas 1.4:1
app/styles/public-chrome.css	27	1391	KEEP	header wrap; measured 320px scrollWidth 552
app/styles/public-chrome.css	59	153	CUT	duplicate of --site-inset KEEP
app/styles/public-chrome.css	66	231	KEEP	chrome focus (0,2,0) outranks bare :focus-visible
app/styles/public-chrome.css	74	1403	KEEP	do not simplify brand :visited; (0,2,0) beats (0,1,1)
app/styles/public-chrome.css	112	143	KEEP	mark (0,2,0) beats .site-logo-brand (0,1,0)
app/styles/public-chrome.css	118	153	KEEP	2rem mark keeps 4rem header min-height
app/styles/page-shell.css	1	485	CUT	duplicate cascade-split boilerplate
app/styles/page-shell.css	20	219	KEEP	error stack not .prose pre
app/styles/page-shell.css	44	75	CUT	restates prose measure
app/styles/page-shell.css	50	221	KEEP	footer is brand chrome with header
app/styles/page-shell.css	59	207	KEEP	footer inset moves with header
app/styles/page-shell.css	73	152	KEEP	.muted on chrome (0,2,0) to --on-chrome-muted
app/styles/page-shell.css	79	422	KEEP	footer :visited (0,2,1)/(0,2,0) beat (0,1,1)
app/styles/page-shell.css	103	508	KEEP	footer 2.5.8 scoped; prose links exempt
app/styles/page-shell.css	119	25	CUT	phase header Admin cockpit
app/styles/page-shell.css	120	394	KEEP	shell owns viewport; one scroll context
app/styles/chrome-nav.css	1	489	CUT	duplicate cascade-split boilerplate
app/styles/chrome-nav.css	11	318	KEEP	generated D1 HTML classes defined here
app/styles/chrome-nav.css	18	751	KEEP	--control-h here; contrast parser walks :root colours
app/styles/chrome-nav.css	34	230	CUT	duplicate of header-wrap KEEP
app/styles/chrome-nav.css	43	940	KEEP	nav :visited (0,2,1) beats (0,1,1); no visited state
app/styles/chrome-nav.css	61	359	KEEP	text link same hit area as controls
app/styles/chrome-nav.css	77	803	KEEP	hover is colour step not fill on chrome
app/styles/chrome-nav.css	105	565	CUT	history of deleted pressed-state rules
app/styles/chrome-nav.css	114	2068	KEEP	two-layer cascade; (0,3,1) beats media (0,2,0)
app/styles/chrome-nav.css	153	146	CUT	restates shared height
app/styles/chrome-nav.css	164	62	KEEP	28px square above 24px floor
app/styles/chrome-nav.css	180	183	KEEP	default layer: no cookie, machine decides
app/styles/chrome-nav.css	197	124	KEEP	explicit data-theme outranks media query
app/styles/skip-link.css	1	486	CUT	duplicate cascade-split boilerplate
app/styles/skip-link.css	11	304	POINTER	CLAUDE.md ### 9: enhancement not required to read
app/styles/skip-link.css	18	760	KEEP	skip link on chrome uses inverted pair not --brand
app/styles/skip-link.css	42	260	KEEP	inset ring (0,1,1) must stay below base rule
app/styles/motion-print.css	1	81	KEEP	reduced motion makes enhancements instant not absent
app/styles/motion-print.css	20	36	CUT	restates print
app/styles/motion-print.css	22	502	KEEP	print grey not a theme token; check:contrast
app/styles/motion-print.css	66	206	KEEP	[data-enhanced] would outrank print fence rule
app/styles/motion-print.css	77	72	KEEP	print spells out link targets
app/styles/motion-print.css	96	1821	KEEP	public plane opts out of view transitions; measured frames
app/styles/search-trigger.css	1	435	CUT	duplicate cascade-split boilerplate
app/styles/search-trigger.css	11	219	POINTER	CLAUDE.md ### 9: palette is enhancement-only
app/styles/search-trigger.css	15	1017	KEEP	visible slash gone; shortcut via title once listener exists
app/styles/shell.css	1	1238	KEEP	imported last in root.tsx; do not sort
app/styles/shell.css	25	1191	KEEP	named .tracks not .page; track is the measure
app/styles/shell.css	50	593	KEEP	100% minus gutters; measured scrollWidth 340 at 320
app/styles/shell.css	78	479	KEEP	flow spacing start-only; heading (0,1,2) beats figure
app/styles/shell.css	110	325	KEEP	footer tonal; no purple fill
app/styles/prose.css	1	81	CUT	decorative separator
app/styles/prose.css	56	1223	KEEP	LQIP no transition; opaque image covers wash
app/styles/prose.css	85	835	KEEP	image-link underline exemption; cursor on anchor
app/styles/prose.css	120	746	KEEP	no opacity on credit; measured 4.35:1 below AA
app/styles/prose.css	139	780	KEEP	Plot style stripped; tokens via currentColor
app/styles/prose.css	160	54	CUT	restates halo reference
app/styles/prose.css	176	270	KEEP	equivalent table stays in accessibility tree
app/styles/prose.css	196	1130	KEEP	two theme images; display:none removes from a11y tree
app/styles/prose.css	277	908	KEEP	inline code overflow-wrap:anywhere; CI 320px 2px overflow
app/styles/prose.css	292	739	KEEP	swatch label not restyled; one owner
app/styles/prose.css	311	141	KEEP	chip sized in em to track text
app/styles/prose.css	316	353	KEEP	swatch border load-bearing near-surface colours
app/styles/prose.css	322	269	KEEP	--swatch stays out of theme blocks
app/styles/prose.css	327	154	KEEP	chip never shrinks
app/styles/prose.css	333	898	KEEP	forced-colors flattens chip; keep label text
app/styles/prose.css	357	137	KEEP	fence surface also on unlisted-language pre
app/styles/prose.css	366	42	CUT	restates footnotes
app/styles/prose.css	375	76	CUT	restates sr-only heading
app/styles/prose.css	376	540	POINTER	CLAUDE.md ### 17: .sr-only one owner in reset.css
app/styles/prose.css	387	148	CUT	restates hover hide
app/styles/prose.css	389	362	KEEP	heading anchors measured 14.8x29; min-width not padding
app/styles/prose.css	406	1150	KEEP	hover reveal 0/1 not partial opacity
app/styles/prose.css	440	939	KEEP	Shiki background dropped; tokens on --surface-code
app/styles/prose.css	461	263	KEEP	pre inline vars not background-color; measured pipeline
app/styles/prose.css	469	512	KEEP	only spans declaring own background keep it
app/styles/blog-index.css	18	80	POINTER	CLAUDE.md ### 9: tag chips are links not handlers
app/styles/blog-index.css	31	39	KEEP	24px minimum target WCAG 2.2 AA
app/styles/blog-index.css	52	1149	KEEP	count is a token not opacity; gate cannot see alpha
app/styles/blog-index.css	137	902	KEEP	pagination measured 39x23 and 33x23; min-height
app/styles/blog-index-extras.css	1	39	CUT	restates extras
app/styles/post-shell.css	1	479	CUT	duplicate cascade-split boilerplate
app/styles/post-shell.css	11	81	CUT	decorative separator
app/styles/post-shell.css	55	445	KEEP	post nav measured 497.6x22.5; min-height
app/styles/post-shell.css	82	298	CUT	history/phase header
app/styles/post-shell.css	87	210	KEEP	dek is summary not first paragraph
app/styles/post-shell.css	97	173	KEEP	cover width fixed; D1 stores no dimensions
app/styles/post-shell.css	111	105	CUT	restates related
app/styles/post-shell.css	121	129	POINTER	CLAUDE.md ### 5: pinned target takes --border-strong
app/styles/post-shell.css	145	139	CUT	restates share row
app/styles/post-shell.css	151	211	CUT	restates series path
app/styles/post-enhancements.css	1	40	CUT	restates progress
app/styles/post-enhancements.css	13	49	CUT	restates scroll-spy
app/styles/post-enhancements.css	19	19	CUT	restates series
app/styles/post-enhancements.css	43	1161	KEEP	code furniture space only if scripting or [data-enhanced]
app/styles/post-enhancements.css	106	449	KEEP	highlight band is --surface-popover not brand tint
app/styles/post-enhancements.css	125	44	CUT	restates footnote bubble
app/styles/post-enhancements.css	143	29	CUT	restates lightbox
app/styles/post-enhancements.css	148	639	KEEP	native dialog top layer; no z-index
app/styles/post-enhancements.css	173	198	KEEP	lightbox scrim heavier than 45% dialog
app/styles/post-enhancements.css	188	378	POINTER	CLAUDE.md ### 5: close button takes --border-strong
app/styles/post-enhancements.css	216	58	POINTER	CLAUDE.md ### 9: agent actions work without script
app/styles/post-enhancements.css	244	652	KEEP	mentions share further-reading selectors; no new colour
app/styles/post-enhancements.css	281	113	CUT	restates citation gap
app/styles/post-enhancements.css	294	140	KEEP	excerpt overflow-wrap:anywhere
app/styles/blog-search.css	1	438	CUT	duplicate cascade-split boilerplate
app/styles/blog-search.css	11	208	POINTER	CLAUDE.md ### 9: search usable with scripting off
app/styles/blog-search.css	15	821	KEEP	search form measured 1216px vs 768px column
app/styles/blog-search.css	55	27	CUT	restates WCAG target size
app/styles/search-page.css	116	145	KEEP	highlight is prairie gold not purple
app/styles/search-page.css	139	79	CUT	phase header
app/styles/ask.css	14	54	KEEP	24px minimum target
app/styles/ask.css	26	110	KEEP	ask answer has visible left edge
app/styles/projects.css	1	447	CUT	duplicate cascade-split boilerplate
app/styles/projects.css	11	1480	KEEP	cards align-items start; card ends with content
app/styles/projects.css	55	148	KEEP	metric above name
app/styles/projects.css	78	135	KEEP	date never absent
app/styles/projects.css	104	303	KEEP	notable list has no bullets
app/styles/projects.css	131	142	KEEP	status never colour alone
app/styles/projects.css	164	157	KEEP	chips take rule 2 underline exemption
app/styles/projects.css	174	505	KEEP	auto margin only while last flex child
app/styles/projects.css	191	234	KEEP	citations last so they take auto margin
app/styles/projects.css	199	226	KEEP	evidence h3 sized as label
app/styles/projects.css	211	127	KEEP	citation titles stacked not row
app/styles/projects.css	224	156	KEEP	tight leading on wrapping titles
app/styles/projects.css	230	54	CUT	restates generic page
app/styles/publications.css	1	1398	KEEP	token remap named; undefined var fails silent
app/styles/publications.css	29	217	POINTER	CLAUDE.md ### 9: filters in URL; no scripting
app/styles/publications.css	51	74	KEEP	0.5rem padding yields 40px over 24px floor
app/styles/publications.css	57	154	CUT	duplicate of rule-2 exemption KEEP
app/styles/publications.css	76	476	CUT	duplicate of opacity KEEP
app/styles/publications.css	132	82	CUT	decorative separator
app/styles/publications.css	193	308	KEEP	--ok split; text and edge tokens not interchangeable
app/styles/publications.css	228	147	CUT	restates link colour
app/styles/publications.css	234	379	KEEP	paper page reuses pub selectors
app/styles/publications.css	248	220	KEEP	paper titles smaller; 150 chars would be four lines
app/styles/publications.css	306	142	CUT	restates export row
app/styles/publications.css	316	230	KEEP	cited-by numbered newest first
app/styles/publications.css	346	238	KEEP	summary larger; space not tint
app/styles/publications.css	357	263	CUT	restates deposits
app/styles/publications.css	372	717	KEEP	notices use warning trio; measured pair
app/styles/palette-dialog.css	10	119	KEEP	palette dialog not centred; list grows down
app/styles/palette-dialog.css	16	206	KEEP	scrim 45% one owner
app/styles/palette-dialog.css	55	600	KEEP	2.4.7 not satisfied by outline:none
app/styles/palette-dialog.css	193	62	CUT	restates mobile sheet
app/styles/palette-dialog.css	210	79	CUT	decorative separator
app/styles/playground.css	1	457	CUT	duplicate cascade-split boilerplate
app/styles/playground.css	11	637	KEEP	no colour carries meaning alone
app/styles/playground.css	47	105	KEEP	form wraps; no breakpoint
app/styles/playground.css	83	42	KEEP	24px minimum WCAG 2.2 2.5.8
app/styles/playground.css	126	157	KEEP	cap stated in UI not only loader
app/styles/playground.css	135	160	POINTER	CLAUDE.md ### 9: pair links work with scripting off
app/styles/playground.css	168	138	KEEP	only legitimate inline colours are reader input
app/styles/playground.css	202	80	CUT	restates overflow
app/styles/playground.css	225	224	KEEP	six columns overflowed 26px at 48rem
app/styles/playground.css	256	220	KEEP	demo h3 sized as label
app/styles/playground.css	268	223	KEEP	snippet not highlighted
app/styles/playground.css	282	255	KEEP	pane does not restate prose.css
app/styles/playground.css	294	116	KEEP	boxed pane drops .prose first-block margin
